80443	1752171148	1752222735	279.8820959	295.4954216	2770	0	0	0	0	0	7.607969868373969	0.31351609593091573	0.8187233244168369	0	0	0	0	0	0	0	0	0	0.05187196929969841	0.06943626724689632	0	0	0	0	0	0	0	0	12.2524036301062	0.0758038918002395	14.731192799275716	0.050543594299271355	0	0	0	0	0	0	0	0	12	0	1	1
80445	1752229533	1752297015	278.3273791	293.7863358	3580	0	0	0	0	0	7.050645228700119	1.374261360865916	0.8197863995191842	0	0	0	0	0	0	0	0	0	0.04603214106238795	0.06335046011807678	0	0	0	0	0	0	0	0	12.391568227725152	0.0719011106647196	15.158647141661064	0.045417422349379954	0	0	0	0	0	0	0	0	13	0	1	1
80446	1752297868	1752352068	278.3273791	293.7863358	2925	0	0	0	0	0	7.100856614138378	1.6706128372025575	0.8208103735203104	0	0	0	0	0	0	0	0	0	0.05089209582451766	0.06933001732566776	0	0	0	0	0	0	0	0	12.262151675060222	0.07753462976409153	14.951315134643398	0.04951596304070449	0	0	0	0	0	0	0	0	13	0	1	1
80447	1752353363	1752385196	278.3273791	293.7863358	1700	0	0	0	0	0	7.1501274180358845	1.870947941420985	0.8182737923105029	0	0	0	0	0	0	0	0	0	0.06718868319688884	0.09194283999598467	0	0	0	0	0	0	0	0	12.215541529867487	0.1024722448640123	14.938495166166044	0.06536725281733702	0	0	0	0	0	0	0	0	13	0	1	1
80448	1752390621	1752411826	278.3273791	293.7863358	1140	0	0	0	0	0	-4.777041929558866	3.1313255375467897	0.6366463713013493	0	0	0	0	0	0	0	0	0	2.856451282976129	5.4870155326848975	0	0	0	0	0	0	0	0	41.14661056933863	3.952087011070539	32.57864444245655	3.087342141915734	0	0	0	0	0	0	0	0	13	0	0	1
80450	1752422524	1752439833	276.7836887	292.2205927	940	0	0	0	0	0	7.709817342544451	-1.6540311622786434	0.8163055074019253	0	0	0	0	0	0	0	0	0	0.09263567620979354	0.12024986947226457	0	0	0	0	0	0	0	0	12.361727794762022	0.13139868657370624	14.62932620674277	0.09001895799368054	0	0	0	0	0	0	0	0	14	0	1	1
80451	1752442558	1752512272	276.7836887	292.2205927	3735	0	0	0	0	0	7.660296801104492	-1.9563646608249348	0.8197665153813667	0	0	0	0	0	0	0	0	0	0.04548078821237514	0.05900269187070514	0	0	0	0	0	0	0	0	12.482389061880225	0.06547638579161852	14.747279220128657	0.04493895744875598	0	0	0	0	0	0	0	0	14	0	1	1
80452	1752512607	1752555855	276.7836887	292.2205927	2320	0	0	0	0	0	7.706956085801943	-2.2325505345951475	0.8183177305852561	0	0	0	0	0	0	0	0	0	0.056172698101557145	0.07361154537658442	0	0	0	0	0	0	0	0	12.341143023266511	0.08147193408442899	14.700436551366545	0.05503074030275812	0	0	0	0	0	0	0	0	14	0	1	1
80454	1752560889	1752607252	275.53771	290.665876	2490	0	0	0	0	0	6.53326534626947	-4.031042984097407	0.8197825263191743	0	0	0	0	0	0	0	0	0	0.054241891790218585	0.06878347015245799	0	0	0	0	0	0	0	0	12.606817034869664	0.07317174005411164	14.416734532666934	0.05393087586666745	0	0	0	0	0	0	0	0	15	0	1	1
80455	1752607555	1752651808	275.53771	290.665876	2375	0	0	0	0	0	6.680642387453481	-4.080842193698767	0.8189187607024824	0	0	0	0	0	0	0	0	0	0.05617796654762412	0.06997438791909409	0	0	0	0	0	0	0	0	12.618797919406925	0.07472998705010081	14.281927511575653	0.055993975180397726	0	0	0	0	0	0	0	0	15	0	1	1
