# TMM strip-by-strip overall calibration constants
# correction factor definition: q_cal = q_raw * correction
# correction = q_ref / q_i
# RunID view strip correction err_correction
677 Y 194 0.992396 0.000517658
677 Y 195 1.25128 0.0007034
677 Y 196 1.00392 0.000504341
677 Y 197 1.04957 0.000525813
677 Y 198 1.0142 0.000513303
677 Y 199 1.02086 0.000548876
677 Y 200 1.24918 0.000727543
677 Y 201 1.2022 0.000685115
677 Y 202 1.04235 0.000561373
677 Y 203 0.982913 0.000523868
677 Y 204 0.985377 0.000482569
677 Y 205 1.00427 0.000551607
677 Y 206 0.964347 0.000478993
677 Y 207 0.99163 0.000488863
677 Y 208 0.962033 0.000488476
677 Y 209 1.04 0.000551585
677 Y 210 1.15793 0.000695757
677 Y 211 1.13642 0.000709529
677 Y 212 0.716518 0.000345186
677 Y 213 10.0992 0.00857389
677 Y 214 0.680109 0.000327628
677 Y 215 0.877833 0.000484436
677 Y 216 0.92773 0.000535995
677 Y 217 0.937384 0.000540802
677 Y 218 0.980921 0.000567113
677 Y 219 1.0151 0.000634575
677 Y 220 1.23688 0.000864848
677 Y 221 1.27083 0.000893355
677 Y 222 1.12065 0.000745395
677 Y 223 0.968918 0.000574877
677 Y 224 0.988709 0.000644686
677 Y 225 0.966101 0.00057779
677 Y 226 0.976282 0.000583661
677 Y 227 0.945564 0.000637447
677 Y 228 0.935046 0.000625378
677 Y 229 1.02262 0.000658373
677 Y 230 1.14276 0.000905934
677 Y 231 1.15409 0.000844974
677 Y 232 0.936954 0.000646845
677 Y 233 0.929884 0.000642911
677 Y 234 0.887006 0.000636474
677 Y 235 0.985667 0.00058879
677 Y 236 1.01505 0.000672142
677 Y 237 0.903977 0.000472355
677 Y 238 0.956103 0.000508191
677 Y 239 0.981455 0.000508041
677 Y 240 1.18899 0.000715027
677 Y 241 1.1376 0.000678498
677 Y 242 1.02056 0.000555513
677 Y 243 0.932477 0.000507674
677 Y 244 0.989549 0.000555686
677 Y 245 0.93519 0.000508038
677 Y 246 0.976667 0.000556251
677 Y 247 0.995159 0.000596729
677 Y 248 0.983635 0.000599748
677 Y 249 1.07121 0.00070001
677 Y 250 1.22831 0.000856329
677 Y 251 1.31984 0.000996073
677 Y 252 1.04573 0.00071117
677 Y 253 1.05217 0.000759626
677 Y 254 1.0082 0.000698691
677 Y 255 1.07408 0.000787974
677 Y 256 1.0089 0.000738736
677 Y 257 1.06926 0.000842247
677 Y 258 1.03327 0.000814587
677 Y 259 1.11124 0.000908136
677 Y 260 1.3294 0.00118689
677 Y 261 1.27885 0.0011553
677 Y 262 1.1639 0.00109778
677 Y 263 0.926662 0.000665894
677 Y 264 0.970842 0.00071105
677 Y 265 0.928176 0.000731059
677 Y 266 1.00491 0.000841147
677 Y 267 0.955309 0.000715395
677 Y 268 0.979967 0.000757001
677 Y 269 0.985565 0.000864685
677 Y 270 1.24117 0.00112198
677 Y 271 1.16919 0.00104125
677 Y 272 0.996582 0.000879433
677 Y 273 0.956493 0.000832011
677 Y 274 0.97307 0.000847333
677 Y 275 0.979719 0.000924416
677 Y 276 0.944105 0.000839604
677 Y 277 0.982949 0.000866168
677 Y 278 0.952766 0.000861615
677 Y 279 1.01029 0.000884918
677 Y 280 1.15785 0.00108382
677 Y 281 1.17159 0.00106673
677 Y 282 0.961251 0.000859993
677 Y 283 0.934806 0.000819728
677 Y 284 0.902923 0.000791839
677 Y 285 0.8799 0.000774974
677 Y 286 0.89853 0.000800563
677 Y 287 0.928089 0.000935998
677 Y 288 0.849272 0.000720055
677 Y 289 0.954824 0.000884261
677 Y 290 0.923016 0.000773886
677 Y 291 1.05875 0.00106697
677 Y 292 0.817753 0.000668249
677 Y 293 0.917689 0.000922864
677 Y 294 0.798771 0.000695015
677 Y 295 0.813187 0.000670952
677 Y 296 0.674454 0.000965328
677 Y 297 0.838525 0.000756378
677 Y 298 0.625106 0.0017118
677 Y 299 0.85954 0.000846915
677 Y 300 1 0
677 Y 301 0.946921 0.000962952
677 Y 302 0.67898 0.00342265
677 Y 303 0.78271 0.00073051
677 Y 304 1.64027 0.0052182
677 Y 305 0.819462 0.000892538
677 Y 306 0.779277 0.0113855
677 Y 307 0.797626 0.000805037
677 Y 308 0.590597 0.0023485
677 Y 309 0.859323 0.000930792
677 Y 310 0.815994 0.00823954
677 Y 311 0.871927 0.00106132
677 Y 312 0.709325 0.000824213
677 Y 313 0.786272 0.000869199
677 Y 314 0.765715 0.000855167
677 Y 315 0.777283 0.0008653
677 Y 316 0.729886 0.000791891
