# TMM strip-by-strip overall calibration constants
# correction factor definition: q_cal = q_raw * correction
# correction = q_ref / q_i
# RunID view strip correction err_correction
677 Y 98 0.821599 0.000362248
677 Y 99 0.854695 0.000386941
677 Y 100 0.970996 0.000423861
677 Y 101 0.977288 0.000412752
677 Y 102 0.870503 0.000351888
677 Y 103 0.819867 0.000326565
677 Y 104 0.811844 0.000315962
677 Y 105 0.83914 0.000326412
677 Y 106 0.797902 0.000303141
677 Y 107 0.957619 0.000405614
677 Y 108 0.930947 0.000419213
677 Y 109 1.04261 0.000450449
677 Y 110 1.17572 0.000582088
677 Y 111 1.14993 0.000498722
677 Y 112 1.05597 0.000441332
677 Y 113 0.956195 0.000371469
677 Y 114 0.932465 0.00037715
677 Y 115 0.908651 0.000373034
677 Y 116 0.9393 0.000376006
677 Y 117 0.897357 0.00035407
677 Y 118 0.932242 0.000369585
677 Y 119 0.963329 0.000387836
677 Y 120 1.08571 0.000435953
677 Y 121 1.12861 0.000427719
677 Y 122 0.495925 0.00019539
677 Y 123 0.743199 0.000586369
677 Y 124 0.705324 0.000464338
677 Y 125 0.727717 0.000545942
677 Y 126 0.718035 0.000448334
677 Y 127 0.733079 0.000539563
677 Y 128 0.739049 0.000551502
677 Y 129 0.828202 0.000649998
677 Y 130 0.98252 0.000844249
677 Y 131 0.973584 0.000798596
677 Y 132 0.868358 0.000647856
677 Y 133 0.791059 0.000557598
677 Y 134 0.833536 0.000534246
677 Y 135 0.841417 0.000603539
677 Y 136 0.902428 0.000703016
677 Y 137 0.887947 0.000664526
677 Y 138 0.926554 0.000629033
677 Y 139 1.01851 0.00067563
677 Y 140 1.17654 0.000851529
677 Y 141 1.19616 0.00081597
677 Y 142 1.0604 0.000773199
677 Y 143 1.00704 0.000653174
677 Y 144 0.979089 0.00064589
677 Y 145 1.02538 0.000705789
677 Y 146 0.993527 0.000610725
677 Y 147 1.04507 0.000640106
677 Y 148 1.00955 0.000675838
677 Y 149 1.01725 0.000634103
677 Y 150 1.18597 0.000831161
677 Y 151 1.29291 0.0010174
677 Y 152 1.05584 0.000695235
677 Y 153 0.927417 0.0005926
677 Y 154 0.962326 0.00051716
677 Y 155 0.902416 0.0005634
677 Y 156 0.94702 0.000483512
677 Y 157 0.923366 0.000566766
677 Y 158 0.940131 0.000518934
677 Y 159 0.962682 0.000608031
677 Y 160 1.14149 0.000682564
677 Y 161 1.13699 0.00071399
677 Y 162 0.961908 0.000492508
677 Y 163 0.960629 0.000489658
677 Y 164 0.904615 0.000504884
677 Y 165 0.957134 0.000497865
677 Y 166 0.926969 0.000489886
677 Y 167 0.931793 0.000479412
677 Y 168 0.930446 0.000502467
677 Y 169 0.986811 0.000538411
677 Y 170 1.14205 0.000666827
677 Y 171 1.13066 0.000641622
677 Y 172 0.988207 0.00048942
677 Y 173 0.898446 0.000460839
677 Y 174 0.96293 0.000467823
677 Y 175 0.881076 0.000435666
677 Y 176 0.969752 0.000505857
677 Y 177 0.901425 0.000444221
677 Y 178 0.97776 0.00053057
677 Y 179 1.0136 0.000579483
677 Y 180 1.16689 0.000693347
677 Y 181 1.41351 0.000840517
677 Y 182 1.02948 0.000588314
677 Y 183 1.24451 0.000708355
677 Y 184 0.959093 0.000524126
677 Y 185 1.28117 0.00073797
677 Y 186 0.974784 0.000527838
677 Y 187 1.28796 0.000737408
677 Y 188 0.993193 0.000515082
677 Y 189 1.22923 0.000819952
677 Y 190 1.22426 0.000751914
677 Y 191 1.30928 0.000967289
677 Y 192 1.06985 0.00059622
677 Y 193 1.27008 0.000743328
677 Y 194 0.984915 0.000513756
677 Y 195 1.24225 0.000698325
